origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-02-25,ARI incidence,2026-03-01,2,DE,quantile,0.8,1910.2538
2026-02-25,ARI incidence,2026-03-08,3,DE,quantile,0.8,1878.9155
2026-02-25,ARI incidence,2026-03-15,4,DE,quantile,0.8,1827.4722
2026-02-25,ARI incidence,2026-02-22,1,EE,quantile,0.8,319.73026
2026-02-25,ARI incidence,2026-03-01,2,EE,quantile,0.8,326.49026
2026-02-25,ARI incidence,2026-03-08,3,EE,quantile,0.8,328.44675
2026-02-25,ARI incidence,2026-03-15,4,EE,quantile,0.8,326.55615
2026-02-25,ARI incidence,2026-02-22,1,ES,quantile,0.8,485.43
2026-02-25,ARI incidence,2026-03-01,2,ES,quantile,0.8,491.95834
2026-02-25,ARI incidence,2026-03-08,3,ES,quantile,0.8,501.99356
2026-02-25,ARI incidence,2026-03-15,4,ES,quantile,0.8,504.8888
2026-02-25,ARI incidence,2026-02-22,1,FI,quantile,0.8,3070.3267
2026-02-25,ARI incidence,2026-03-01,2,FI,quantile,0.8,3099.7021
2026-02-25,ARI incidence,2026-03-08,3,FI,quantile,0.8,3087.5232
2026-02-25,ARI incidence,2026-03-15,4,FI,quantile,0.8,3071.62
2026-02-25,ARI incidence,2026-02-22,1,FR,quantile,0.8,268.46146
2026-02-25,ARI incidence,2026-03-01,2,FR,quantile,0.8,223.62016
2026-02-25,ARI incidence,2026-03-08,3,FR,quantile,0.8,214.3843
2026-02-25,ARI incidence,2026-03-15,4,FR,quantile,0.8,208.79242
2026-02-25,ARI incidence,2026-02-22,1,HU,quantile,0.8,3011.684
2026-02-25,ARI incidence,2026-03-01,2,HU,quantile,0.8,2985.6536
2026-02-25,ARI incidence,2026-03-08,3,HU,quantile,0.8,2843.122
2026-02-25,ARI incidence,2026-03-15,4,HU,quantile,0.8,2508.3716
2026-02-25,ARI incidence,2026-02-22,1,IE,quantile,0.8,77.20207
2026-02-25,ARI incidence,2026-03-01,2,IE,quantile,0.8,77.64212
2026-02-25,ARI incidence,2026-03-08,3,IE,quantile,0.8,77.83034
2026-02-25,ARI incidence,2026-03-15,4,IE,quantile,0.8,76.69882
2026-02-25,ARI incidence,2026-02-22,1,IS,quantile,0.8,92.56918
2026-02-25,ARI incidence,2026-03-01,2,IS,quantile,0.8,97.773254
2026-02-25,ARI incidence,2026-03-08,3,IS,quantile,0.8,101.43219
2026-02-25,ARI incidence,2026-03-15,4,IS,quantile,0.8,103.48696
2026-02-25,ARI incidence,2026-02-22,1,IT,quantile,0.8,884.6613
2026-02-25,ARI incidence,2026-03-01,2,IT,quantile,0.8,881.0333
2026-02-25,ARI incidence,2026-03-08,3,IT,quantile,0.8,888.2554
2026-02-25,ARI incidence,2026-03-15,4,IT,quantile,0.8,889.48193
2026-02-25,ARI incidence,2026-02-22,1,LT,quantile,0.8,1202.7277
2026-02-25,ARI incidence,2026-03-01,2,LT,quantile,0.8,1238.7957
2026-02-25,ARI incidence,2026-03-08,3,LT,quantile,0.8,1263.7898
2026-02-25,ARI incidence,2026-03-15,4,LT,quantile,0.8,1266.069
2026-02-25,ARI incidence,2026-02-22,1,LU,quantile,0.8,17721.426
2026-02-25,ARI incidence,2026-03-01,2,LU,quantile,0.8,17588.938
2026-02-25,ARI incidence,2026-03-08,3,LU,quantile,0.8,17631.88
2026-02-25,ARI incidence,2026-03-15,4,LU,quantile,0.8,17510.688
2026-02-25,ARI incidence,2026-02-22,1,LV,quantile,0.8,1795.43
2026-02-25,ARI incidence,2026-03-01,2,LV,quantile,0.8,1866.5969
2026-02-25,ARI incidence,2026-03-08,3,LV,quantile,0.8,1843.7701
2026-02-25,ARI incidence,2026-03-15,4,LV,quantile,0.8,1744.793
2026-02-25,ARI incidence,2026-02-22,1,NL,quantile,0.8,232.09174
2026-02-25,ARI incidence,2026-03-01,2,NL,quantile,0.8,234.29385
2026-02-25,ARI incidence,2026-03-08,3,NL,quantile,0.8,232.25998
2026-02-25,ARI incidence,2026-03-15,4,NL,quantile,0.8,231.67966
2026-02-25,ARI incidence,2026-02-22,1,PT,quantile,0.8,73.04114
2026-02-25,ARI incidence,2026-03-01,2,PT,quantile,0.8,68.32465
2026-02-25,ARI incidence,2026-03-08,3,PT,quantile,0.8,63.109756
2026-02-25,ARI incidence,2026-03-15,4,PT,quantile,0.8,63.990406
2026-02-25,ARI incidence,2026-02-22,1,RO,quantile,0.8,888.47925
2026-02-25,ARI incidence,2026-03-01,2,RO,quantile,0.8,871.79895
2026-02-25,ARI incidence,2026-03-08,3,RO,quantile,0.8,895.1023
2026-02-25,ARI incidence,2026-03-15,4,RO,quantile,0.8,958.7274
2026-02-25,ARI incidence,2026-02-22,1,SI,quantile,0.8,1769.2585
2026-02-25,ARI incidence,2026-03-01,2,SI,quantile,0.8,1802.3445
2026-02-25,ARI incidence,2026-03-08,3,SI,quantile,0.8,1788.3994
2026-02-25,ARI incidence,2026-03-15,4,SI,quantile,0.8,1793.3575
2026-02-25,ARI incidence,2026-02-22,1,SK,quantile,0.8,1944.7493
2026-02-25,ARI incidence,2026-03-01,2,SK,quantile,0.8,1907.2795
2026-02-25,ARI incidence,2026-03-08,3,SK,quantile,0.8,1866.613
2026-02-25,ARI incidence,2026-03-15,4,SK,quantile,0.8,1839.465
2026-02-25,ARI incidence,2026-02-22,1,GB-ENG,quantile,0.8,319.37866
2026-02-25,ARI incidence,2026-03-01,2,GB-ENG,quantile,0.8,316.6809
2026-02-25,ARI incidence,2026-03-08,3,GB-ENG,quantile,0.8,313.28973
2026-02-25,ARI incidence,2026-03-15,4,GB-ENG,quantile,0.8,305.46008
2026-02-25,ARI incidence,2026-02-22,1,GB-NIR,quantile,0.8,212.99539
2026-02-25,ARI incidence,2026-03-01,2,GB-NIR,quantile,0.8,212.43231
2026-02-25,ARI incidence,2026-03-08,3,GB-NIR,quantile,0.8,211.99347
2026-02-25,ARI incidence,2026-03-15,4,GB-NIR,quantile,0.8,210.6098
2026-02-25,ARI incidence,2026-02-22,1,GB-SCT,quantile,0.8,207.24858
2026-02-25,ARI incidence,2026-03-01,2,GB-SCT,quantile,0.8,212.73618
2026-02-25,ARI incidence,2026-03-08,3,GB-SCT,quantile,0.8,214.6492
2026-02-25,ARI incidence,2026-03-15,4,GB-SCT,quantile,0.8,211.34431
2026-02-25,ARI incidence,2026-02-22,1,GB-WLS,quantile,0.8,185.75352
2026-02-25,ARI incidence,2026-03-01,2,GB-WLS,quantile,0.8,188.5549
2026-02-25,ARI incidence,2026-03-08,3,GB-WLS,quantile,0.8,191.17627
2026-02-25,ARI incidence,2026-03-15,4,GB-WLS,quantile,0.8,189.7374
2026-02-25,ARI incidence,2026-02-22,1,BG,quantile,0.85,1054.2131
2026-02-25,ARI incidence,2026-03-01,2,BG,quantile,0.85,1011.80035
2026-02-25,ARI incidence,2026-03-08,3,BG,quantile,0.85,975.3776
2026-02-25,ARI incidence,2026-03-15,4,BG,quantile,0.85,1000.1033
2026-02-25,ARI incidence,2026-02-22,1,CY,quantile,0.85,21629.703
2026-02-25,ARI incidence,2026-03-01,2,CY,quantile,0.85,21470.412
2026-02-25,ARI incidence,2026-03-08,3,CY,quantile,0.85,20824.428
2026-02-25,ARI incidence,2026-03-15,4,CY,quantile,0.85,20202.785
2026-02-25,ARI incidence,2026-02-22,1,CZ,quantile,0.85,1155.5917
2026-02-25,ARI incidence,2026-03-01,2,CZ,quantile,0.85,1170.2456
2026-02-25,ARI incidence,2026-03-08,3,CZ,quantile,0.85,1172.2635
2026-02-25,ARI incidence,2026-03-15,4,CZ,quantile,0.85,1171.2854
2026-02-25,ARI incidence,2026-02-22,1,DE,quantile,0.85,1948.2021
2026-02-25,ARI incidence,2026-03-01,2,DE,quantile,0.85,1964.438
2026-02-25,ARI incidence,2026-03-08,3,DE,quantile,0.85,1938.5911
2026-02-25,ARI incidence,2026-03-15,4,DE,quantile,0.85,1898.9631
2026-02-25,ARI incidence,2026-02-22,1,EE,quantile,0.85,330.27133
2026-02-25,ARI incidence,2026-03-01,2,EE,quantile,0.85,340.7732
2026-02-25,ARI incidence,2026-03-08,3,EE,quantile,0.85,345.1416
2026-02-25,ARI incidence,2026-03-15,4,EE,quantile,0.85,345.42383
2026-02-25,ARI incidence,2026-02-22,1,ES,quantile,0.85,498.83035
2026-02-25,ARI incidence,2026-03-01,2,ES,quantile,0.85,507.68893
2026-02-25,ARI incidence,2026-03-08,3,ES,quantile,0.85,521.49274
2026-02-25,ARI incidence,2026-03-15,4,ES,quantile,0.85,527.38477
2026-02-25,ARI incidence,2026-02-22,1,FI,quantile,0.85,3143.6733
2026-02-25,ARI incidence,2026-03-01,2,FI,quantile,0.85,3191.4883
2026-02-25,ARI incidence,2026-03-08,3,FI,quantile,0.85,3190.4614
2026-02-25,ARI incidence,2026-03-15,4,FI,quantile,0.85,3181.8608
2026-02-25,ARI incidence,2026-02-22,1,FR,quantile,0.85,277.57745
2026-02-25,ARI incidence,2026-03-01,2,FR,quantile,0.85,234.97368
2026-02-25,ARI incidence,2026-03-08,3,FR,quantile,0.85,227.15773
2026-02-25,ARI incidence,2026-03-15,4,FR,quantile,0.85,222.76508
2026-02-25,ARI incidence,2026-02-22,1,HU,quantile,0.85,3053.9797
2026-02-25,ARI incidence,2026-03-01,2,HU,quantile,0.85,3039.657
2026-02-25,ARI incidence,2026-03-08,3,HU,quantile,0.85,2902.36
2026-02-25,ARI incidence,2026-03-15,4,HU,quantile,0.85,2572.987
2026-02-25,ARI incidence,2026-02-22,1,IE,quantile,0.85,79.702736
2026-02-25,ARI incidence,2026-03-01,2,IE,quantile,0.85,80.76098
2026-02-25,ARI incidence,2026-03-08,3,IE,quantile,0.85,81.231995
2026-02-25,ARI incidence,2026-03-15,4,IE,quantile,0.85,80.51043
2026-02-25,ARI incidence,2026-02-22,1,IS,quantile,0.85,96.064384
2026-02-25,ARI incidence,2026-03-01,2,IS,quantile,0.85,102.46453
2026-02-25,ARI incidence,2026-03-08,3,IS,quantile,0.85,107.11713
2026-02-25,ARI incidence,2026-03-15,4,IS,quantile,0.85,109.890884
2026-02-25,ARI incidence,2026-02-22,1,IT,quantile,0.85,908.7761
2026-02-25,ARI incidence,2026-03-01,2,IT,quantile,0.85,909.2958
2026-02-25,ARI incidence,2026-03-08,3,IT,quantile,0.85,925.9562
2026-02-25,ARI incidence,2026-03-15,4,IT,quantile,0.85,934.5886
2026-02-25,ARI incidence,2026-02-22,1,LT,quantile,0.85,1228.0824
2026-02-25,ARI incidence,2026-03-01,2,LT,quantile,0.85,1271.4656
2026-02-25,ARI incidence,2026-03-08,3,LT,quantile,0.85,1299.5339
2026-02-25,ARI incidence,2026-03-15,4,LT,quantile,0.85,1308.4275
2026-02-25,ARI incidence,2026-02-22,1,LU,quantile,0.85,18433.46
2026-02-25,ARI incidence,2026-03-01,2,LU,quantile,0.85,18377.24
2026-02-25,ARI incidence,2026-03-08,3,LU,quantile,0.85,18482.111
2026-02-25,ARI incidence,2026-03-15,4,LU,quantile,0.85,18391.89
2026-02-25,ARI incidence,2026-02-22,1,LV,quantile,0.85,1839.8794
2026-02-25,ARI incidence,2026-03-01,2,LV,quantile,0.85,1922.8096
2026-02-25,ARI incidence,2026-03-08,3,LV,quantile,0.85,1905.0046
2026-02-25,ARI incidence,2026-03-15,4,LV,quantile,0.85,1815.7522
2026-02-25,ARI incidence,2026-02-22,1,NL,quantile,0.85,246.42606
2026-02-25,ARI incidence,2026-03-01,2,NL,quantile,0.85,250.48276
2026-02-25,ARI incidence,2026-03-08,3,NL,quantile,0.85,249.86171
2026-02-25,ARI incidence,2026-03-15,4,NL,quantile,0.85,250.47809
2026-02-25,ARI incidence,2026-02-22,1,PT,quantile,0.85,84.60895
2026-02-25,ARI incidence,2026-03-01,2,PT,quantile,0.85,79.74216
2026-02-25,ARI incidence,2026-03-08,3,PT,quantile,0.85,74.585175
2026-02-25,ARI incidence,2026-03-15,4,PT,quantile,0.85,75.56316
2026-02-25,ARI incidence,2026-02-22,1,RO,quantile,0.85,909.1272
2026-02-25,ARI incidence,2026-03-01,2,RO,quantile,0.85,896.9701
2026-02-25,ARI incidence,2026-03-08,3,RO,quantile,0.85,922.9222
2026-02-25,ARI incidence,2026-03-15,4,RO,quantile,0.85,988.8533
2026-02-25,ARI incidence,2026-02-22,1,SI,quantile,0.85,1820.1031
2026-02-25,ARI incidence,2026-03-01,2,SI,quantile,0.85,1867.9329
2026-02-25,ARI incidence,2026-03-08,3,SI,quantile,0.85,1858.9856
2026-02-25,ARI incidence,2026-03-15,4,SI,quantile,0.85,1873.2745
2026-02-25,ARI incidence,2026-02-22,1,SK,quantile,0.85,1976.8865
2026-02-25,ARI incidence,2026-03-01,2,SK,quantile,0.85,1948.4093
2026-02-25,ARI incidence,2026-03-08,3,SK,quantile,0.85,1913.4265
2026-02-25,ARI incidence,2026-03-15,4,SK,quantile,0.85,1889.7771
2026-02-25,ARI incidence,2026-02-22,1,GB-ENG,quantile,0.85,324.7156
2026-02-25,ARI incidence,2026-03-01,2,GB-ENG,quantile,0.85,323.03418
2026-02-25,ARI incidence,2026-03-08,3,GB-ENG,quantile,0.85,320.44922
2026-02-25,ARI incidence,2026-03-15,4,GB-ENG,quantile,0.85,313.4553
2026-02-25,ARI incidence,2026-02-22,1,GB-NIR,quantile,0.85,217.14551
2026-02-25,ARI incidence,2026-03-01,2,GB-NIR,quantile,0.85,217.4372
2026-02-25,ARI incidence,2026-03-08,3,GB-NIR,quantile,0.85,217.56348
2026-02-25,ARI incidence,2026-03-15,4,GB-NIR,quantile,0.85,217.52989
2026-02-25,ARI incidence,2026-02-22,1,GB-SCT,quantile,0.85,213.65549
2026-02-25,ARI incidence,2026-03-01,2,GB-SCT,quantile,0.85,220.4838
2026-02-25,ARI incidence,2026-03-08,3,GB-SCT,quantile,0.85,223.4151
2026-02-25,ARI incidence,2026-03-15,4,GB-SCT,quantile,0.85,220.89069
2026-02-25,ARI incidence,2026-02-22,1,GB-WLS,quantile,0.85,195.4445
2026-02-25,ARI incidence,2026-03-01,2,GB-WLS,quantile,0.85,199.45912
2026-02-25,ARI incidence,2026-03-08,3,GB-WLS,quantile,0.85,202.9301
2026-02-25,ARI incidence,2026-03-15,4,GB-WLS,quantile,0.85,202.29036
2026-02-25,ARI incidence,2026-02-22,1,BG,quantile,0.9,1079.0154
2026-02-25,ARI incidence,2026-03-01,2,BG,quantile,0.9,1041.0712
2026-02-25,ARI incidence,2026-03-08,3,BG,quantile,0.9,1010.7761
2026-02-25,ARI incidence,2026-03-15,4,BG,quantile,0.9,1037.6692
2026-02-25,ARI incidence,2026-02-22,1,CY,quantile,0.9,22937.707
2026-02-25,ARI incidence,2026-03-01,2,CY,quantile,0.9,22937.33
2026-02-25,ARI incidence,2026-03-08,3,CY,quantile,0.9,22372.523
2026-02-25,ARI incidence,2026-03-15,4,CY,quantile,0.9,21849.92
2026-02-25,ARI incidence,2026-02-22,1,CZ,quantile,0.9,1175.8191
2026-02-25,ARI incidence,2026-03-01,2,CZ,quantile,0.9,1197.1504
2026-02-25,ARI incidence,2026-03-08,3,CZ,quantile,0.9,1204.0258
2026-02-25,ARI incidence,2026-03-15,4,CZ,quantile,0.9,1207.7317
2026-02-25,ARI incidence,2026-02-22,1,DE,quantile,0.9,2006.3414
2026-02-25,ARI incidence,2026-03-01,2,DE,quantile,0.9,2035.2423
2026-02-25,ARI incidence,2026-03-08,3,DE,quantile,0.9,2016.4956
2026-02-25,ARI incidence,2026-03-15,4,DE,quantile,0.9,1991.1448
2026-02-25,ARI incidence,2026-02-22,1,EE,quantile,0.9,345.57648
2026-02-25,ARI incidence,2026-03-01,2,EE,quantile,0.9,360.25623
2026-02-25,ARI incidence,2026-03-08,3,EE,quantile,0.9,368.0074
2026-02-25,ARI incidence,2026-03-15,4,EE,quantile,0.9,371.24005
2026-02-25,ARI incidence,2026-02-22,1,ES,quantile,0.9,517.1414
2026-02-25,ARI incidence,2026-03-01,2,ES,quantile,0.9,527.9385
2026-02-25,ARI incidence,2026-03-08,3,ES,quantile,0.9,547.32227
2026-02-25,ARI incidence,2026-03-15,4,ES,quantile,0.9,556.55066
2026-02-25,ARI incidence,2026-02-22,1,FI,quantile,0.9,3240.0627
2026-02-25,ARI incidence,2026-03-01,2,FI,quantile,0.9,3310.6375
2026-02-25,ARI incidence,2026-03-08,3,FI,quantile,0.9,3325.406
2026-02-25,ARI incidence,2026-03-15,4,FI,quantile,0.9,3323.2632
2026-02-25,ARI incidence,2026-02-22,1,FR,quantile,0.9,290.80276
2026-02-25,ARI incidence,2026-03-01,2,FR,quantile,0.9,250.35956
2026-02-25,ARI incidence,2026-03-08,3,FR,quantile,0.9,244.59521
2026-02-25,ARI incidence,2026-03-15,4,FR,quantile,0.9,241.68912
2026-02-25,ARI incidence,2026-02-22,1,HU,quantile,0.9,3117.7024
2026-02-25,ARI incidence,2026-03-01,2,HU,quantile,0.9,3110.623
2026-02-25,ARI incidence,2026-03-08,3,HU,quantile,0.9,2979.5388
2026-02-25,ARI incidence,2026-03-15,4,HU,quantile,0.9,2655.9282
2026-02-25,ARI incidence,2026-02-22,1,IE,quantile,0.9,83.124115
2026-02-25,ARI incidence,2026-03-01,2,IE,quantile,0.9,84.84158
2026-02-25,ARI incidence,2026-03-08,3,IE,quantile,0.9,85.774506
2026-02-25,ARI incidence,2026-03-15,4,IE,quantile,0.9,85.5189
2026-02-25,ARI incidence,2026-02-22,1,IS,quantile,0.9,100.92151
2026-02-25,ARI incidence,2026-03-01,2,IS,quantile,0.9,108.86873
2026-02-25,ARI incidence,2026-03-08,3,IS,quantile,0.9,114.91554
2026-02-25,ARI incidence,2026-03-15,4,IS,quantile,0.9,118.5524
2026-02-25,ARI incidence,2026-02-22,1,IT,quantile,0.9,943.86725
2026-02-25,ARI incidence,2026-03-01,2,IT,quantile,0.9,949.10144
2026-02-25,ARI incidence,2026-03-08,3,IT,quantile,0.9,978.8705
2026-02-25,ARI incidence,2026-03-15,4,IT,quantile,0.9,1005.54315
2026-02-25,ARI incidence,2026-02-22,1,LT,quantile,0.9,1260.5469
2026-02-25,ARI incidence,2026-03-01,2,LT,quantile,0.9,1311.4396
2026-02-25,ARI incidence,2026-03-08,3,LT,quantile,0.9,1342.1973
2026-02-25,ARI incidence,2026-03-15,4,LT,quantile,0.9,1360.3684
2026-02-25,ARI incidence,2026-02-22,1,LU,quantile,0.9,19389.059
2026-02-25,ARI incidence,2026-03-01,2,LU,quantile,0.9,19415.898
2026-02-25,ARI incidence,2026-03-08,3,LU,quantile,0.9,19612.135
2026-02-25,ARI incidence,2026-03-15,4,LU,quantile,0.9,19555.457
2026-02-25,ARI incidence,2026-02-22,1,LV,quantile,0.9,1902.9602
2026-02-25,ARI incidence,2026-03-01,2,LV,quantile,0.9,2000.9834
2026-02-25,ARI incidence,2026-03-08,3,LV,quantile,0.9,1988.9192
2026-02-25,ARI incidence,2026-03-15,4,LV,quantile,0.9,1911.0356
2026-02-25,ARI incidence,2026-02-22,1,NL,quantile,0.9,265.73505
2026-02-25,ARI incidence,2026-03-01,2,NL,quantile,0.9,272.05875
2026-02-25,ARI incidence,2026-03-08,3,NL,quantile,0.9,273.91022
2026-02-25,ARI incidence,2026-03-15,4,NL,quantile,0.9,276.42468
2026-02-25,ARI incidence,2026-02-22,1,PT,quantile,0.9,100.24861
2026-02-25,ARI incidence,2026-03-01,2,PT,quantile,0.9,94.870605
2026-02-25,ARI incidence,2026-03-08,3,PT,quantile,0.9,89.8591
2026-02-25,ARI incidence,2026-03-15,4,PT,quantile,0.9,91.13481
2026-02-25,ARI incidence,2026-02-22,1,RO,quantile,0.9,936.2384
2026-02-25,ARI incidence,2026-03-01,2,RO,quantile,0.9,929.05286
2026-02-25,ARI incidence,2026-03-08,3,RO,quantile,0.9,958.8494
2026-02-25,ARI incidence,2026-03-15,4,RO,quantile,0.9,1026.6643
2026-02-25,ARI incidence,2026-02-22,1,SI,quantile,0.9,1888.7742
2026-02-25,ARI incidence,2026-03-01,2,SI,quantile,0.9,1952.3286
2026-02-25,ARI incidence,2026-03-08,3,SI,quantile,0.9,1951.7251
2026-02-25,ARI incidence,2026-03-15,4,SI,quantile,0.9,1976.4053
2026-02-25,ARI incidence,2026-02-22,1,SK,quantile,0.9,2020.5819
2026-02-25,ARI incidence,2026-03-01,2,SK,quantile,0.9,2001.3801
2026-02-25,ARI incidence,2026-03-08,3,SK,quantile,0.9,1974.7489
2026-02-25,ARI incidence,2026-03-15,4,SK,quantile,0.9,1955.2288
2026-02-25,ARI incidence,2026-02-22,1,GB-ENG,quantile,0.9,331.8733
2026-02-25,ARI incidence,2026-03-01,2,GB-ENG,quantile,0.9,331.27484
2026-02-25,ARI incidence,2026-03-08,3,GB-ENG,quantile,0.9,329.82574
2026-02-25,ARI incidence,2026-03-15,4,GB-ENG,quantile,0.9,323.85388
2026-02-25,ARI incidence,2026-02-22,1,GB-NIR,quantile,0.9,222.45471
2026-02-25,ARI incidence,2026-03-01,2,GB-NIR,quantile,0.9,223.72296
2026-02-25,ARI incidence,2026-03-08,3,GB-NIR,quantile,0.9,224.45273
2026-02-25,ARI incidence,2026-03-15,4,GB-NIR,quantile,0.9,226.09833
2026-02-25,ARI incidence,2026-02-22,1,GB-SCT,quantile,0.9,222.05147
2026-02-25,ARI incidence,2026-03-01,2,GB-SCT,quantile,0.9,230.34332
2026-02-25,ARI incidence,2026-03-08,3,GB-SCT,quantile,0.9,234.62378
2026-02-25,ARI incidence,2026-03-15,4,GB-SCT,quantile,0.9,233.09366
2026-02-25,ARI incidence,2026-02-22,1,GB-WLS,quantile,0.9,207.90952
2026-02-25,ARI incidence,2026-03-01,2,GB-WLS,quantile,0.9,213.23741
2026-02-25,ARI incidence,2026-03-08,3,GB-WLS,quantile,0.9,217.85553
2026-02-25,ARI incidence,2026-03-15,4,GB-WLS,quantile,0.9,218.19402
2026-02-25,ARI incidence,2026-02-22,1,BG,quantile,0.95,1126.5986
2026-02-25,ARI incidence,2026-03-01,2,BG,quantile,0.95,1097.7523
2026-02-25,ARI incidence,2026-03-08,3,BG,quantile,0.95,1076.7256
2026-02-25,ARI incidence,2026-03-15,4,BG,quantile,0.95,1108.1309
2026-02-25,ARI incidence,2026-02-22,1,CY,quantile,0.95,25843.184
2026-02-25,ARI incidence,2026-03-01,2,CY,quantile,0.95,26163.324
2026-02-25,ARI incidence,2026-03-08,3,CY,quantile,0.95,25718.484
2026-02-25,ARI incidence,2026-03-15,4,CY,quantile,0.95,25299.023
2026-02-25,ARI incidence,2026-02-22,1,CZ,quantile,0.95,1213.9065
2026-02-25,ARI incidence,2026-03-01,2,CZ,quantile,0.95,1248.5771
2026-02-25,ARI incidence,2026-03-08,3,CZ,quantile,0.95,1264.6646
2026-02-25,ARI incidence,2026-03-15,4,CZ,quantile,0.95,1273.3872
2026-02-25,ARI incidence,2026-02-22,1,DE,quantile,0.95,2122.7031
2026-02-25,ARI incidence,2026-03-01,2,DE,quantile,0.95,2177.372
2026-02-25,ARI incidence,2026-03-08,3,DE,quantile,0.95,2174.8655
2026-02-25,ARI incidence,2026-03-15,4,DE,quantile,0.95,2166.413
2026-02-25,ARI incidence,2026-02-22,1,EE,quantile,0.95,381.54865
2026-02-25,ARI incidence,2026-03-01,2,EE,quantile,0.95,403.5888
2026-02-25,ARI incidence,2026-03-08,3,EE,quantile,0.95,416.9368
2026-02-25,ARI incidence,2026-03-15,4,EE,quantile,0.95,425.87146
2026-02-25,ARI incidence,2026-02-22,1,ES,quantile,0.95,556.7041
2026-02-25,ARI incidence,2026-03-01,2,ES,quantile,0.95,570.90564
2026-02-25,ARI incidence,2026-03-08,3,ES,quantile,0.95,597.6959
2026-02-25,ARI incidence,2026-03-15,4,ES,quantile,0.95,612.25037
2026-02-25,ARI incidence,2026-02-22,1,FI,quantile,0.95,3436.0088
2026-02-25,ARI incidence,2026-03-01,2,FI,quantile,0.95,3548.3516
2026-02-25,ARI incidence,2026-03-08,3,FI,quantile,0.95,3594.4407
2026-02-25,ARI incidence,2026-03-15,4,FI,quantile,0.95,3595.9617
2026-02-25,ARI incidence,2026-02-22,1,FR,quantile,0.95,322.1433
2026-02-25,ARI incidence,2026-03-01,2,FR,quantile,0.95,283.42633
2026-02-25,ARI incidence,2026-03-08,3,FR,quantile,0.95,280.5785
2026-02-25,ARI incidence,2026-03-15,4,FR,quantile,0.95,280.05438
2026-02-25,ARI incidence,2026-02-22,1,HU,quantile,0.95,3251.8271
2026-02-25,ARI incidence,2026-03-01,2,HU,quantile,0.95,3269.2227
2026-02-25,ARI incidence,2026-03-08,3,HU,quantile,0.95,3140.9636
2026-02-25,ARI incidence,2026-03-15,4,HU,quantile,0.95,2818.3782
2026-02-25,ARI incidence,2026-02-22,1,IE,quantile,0.95,90.12618
2026-02-25,ARI incidence,2026-03-01,2,IE,quantile,0.95,92.90285
2026-02-25,ARI incidence,2026-03-08,3,IE,quantile,0.95,94.609276
2026-02-25,ARI incidence,2026-03-15,4,IE,quantile,0.95,95.165146
2026-02-25,ARI incidence,2026-02-22,1,IS,quantile,0.95,111.13078
2026-02-25,ARI incidence,2026-03-01,2,IS,quantile,0.95,122.027405
2026-02-25,ARI incidence,2026-03-08,3,IS,quantile,0.95,131.03986
2026-02-25,ARI incidence,2026-03-15,4,IS,quantile,0.95,135.86775
2026-02-25,ARI incidence,2026-02-22,1,IT,quantile,0.95,1030.145
2026-02-25,ARI incidence,2026-03-01,2,IT,quantile,0.95,1045.968
2026-02-25,ARI incidence,2026-03-08,3,IT,quantile,0.95,1099.7576
2026-02-25,ARI incidence,2026-03-15,4,IT,quantile,0.95,1148.4714
2026-02-25,ARI incidence,2026-02-22,1,LT,quantile,0.95,1320.6016
2026-02-25,ARI incidence,2026-03-01,2,LT,quantile,0.95,1387.8174
2026-02-25,ARI incidence,2026-03-08,3,LT,quantile,0.95,1427.0306
2026-02-25,ARI incidence,2026-03-15,4,LT,quantile,0.95,1456.81
2026-02-25,ARI incidence,2026-02-22,1,LU,quantile,0.95,21292.781
2026-02-25,ARI incidence,2026-03-01,2,LU,quantile,0.95,21465.379
2026-02-25,ARI incidence,2026-03-08,3,LU,quantile,0.95,21807.336
2026-02-25,ARI incidence,2026-03-15,4,LU,quantile,0.95,21778.613
2026-02-25,ARI incidence,2026-02-22,1,LV,quantile,0.95,2043.2871
2026-02-25,ARI incidence,2026-03-01,2,LV,quantile,0.95,2176.0044
2026-02-25,ARI incidence,2026-03-08,3,LV,quantile,0.95,2176.2046
2026-02-25,ARI incidence,2026-03-15,4,LV,quantile,0.95,2111.172
2026-02-25,ARI incidence,2026-02-22,1,NL,quantile,0.95,309.71466
2026-02-25,ARI incidence,2026-03-01,2,NL,quantile,0.95,321.23456
2026-02-25,ARI incidence,2026-03-08,3,NL,quantile,0.95,328.78644
2026-02-25,ARI incidence,2026-03-15,4,NL,quantile,0.95,334.53333
2026-02-25,ARI incidence,2026-02-22,1,PT,quantile,0.95,130.90128
2026-02-25,ARI incidence,2026-03-01,2,PT,quantile,0.95,125.956726
2026-02-25,ARI incidence,2026-03-08,3,PT,quantile,0.95,120.95929
2026-02-25,ARI incidence,2026-03-15,4,PT,quantile,0.95,122.48973
2026-02-25,ARI incidence,2026-02-22,1,RO,quantile,0.95,987.5727
2026-02-25,ARI incidence,2026-03-01,2,RO,quantile,0.95,989.90533
2026-02-25,ARI incidence,2026-03-08,3,RO,quantile,0.95,1027.8801
